full_text,tweet_english,Subjectivity,Polarity,Analysis
danantara udah bankemas beres mo bobo ciang maen ama bobi daag,and between already bankemas sort out mo bobo ciang maen ama bobi daag,0.0,0.0,Positif
usaha tipu rakyat para khianat negara maling 1 batal danantara 2 batal austerity kedok efisiensi 3 prabowogibran kabinet nazi turun cepat,attempt to deceive the people the traitors the thieves 1 void and between 2 void austerity the guise of efficiency 3 prabowogibran nazi cabinet down fast,0.4444444444444444,0.022222222222222213,Positif
dahsyat argumen lengkap soal bagaimana danantara bahkan korupsi sekali milik resiko besar ekonomi indonesia,powerful complete argument about how and between even corruption once belonged to the great risk of the Indonesian economy,0.7166666666666667,0.4000000000000001,Positif
belum menteri energi sumber daya mineral esdm bahlil lahadalia sampai 21 proyek hilir akan cepat proyek hilir akan biaya badan kelola investasi daya anagata nusantara bpi danantara,not yet the minister of energy mineral resources esdm bahlil lahadalia until 21 downstream projects will be fast downstream projects will be the cost of anagata power investment management agency of the archipelago bpi and,0.6,0.2,Positif
iya sih bukan usaha negara bukan pulak usaha swasta dari nama bpi danantarabadan kelola investasi barang jadi kementerianbadan kementarianbadan rencana bangun nasional bappenas,"yes, not a state business, not a private business from the name of bpi and international institutions for managing investment in goods so the ministries and ministerial bodies and national development plans bappenas",0.1875,0.0,Positif
kena kuliah prof ferry langsung paham gue soal danantara risknya,you have to study prof ferry immediately understand me about and between the risks,0.0,0.0,Positif
ooooo omon omon luka php rakyat luka gaya persis jokowi rampok dana didik alih danantara sendiri gerombol mantan presiden maruk kok bisa2nya bikin alibi begini,ooooo omon omon wound php people wound style exactly jokowi robbed the student fund over and between themselves the horde of former presidents maruk how could make an alibi like this,0.125,0.125,Positif
apkh perintah sdh hilang akal sehat hati nurani koruptor suruh kelola dana perintah danantara,apkh order SDH lost his mind the corrupt conscience told him to manage the order and intermediary funds,1.0,-0.5,Negatif
ambisius ide danantara masalah kecil hutang waskita tidak beres anggar investasi ribu triliun danantara harus jadi masalah sepele,ambitious ideas and between small problems clairvoyant debt is not right fencing investment of thousand trillion and between must be a trivial problem,0.5619047619047618,-0.047619047619047616,Negatif
sibuk up kasus korup buat nutupin danantara bu,busy up corrupt cases for nutupin andantara ma'am,0.65,-0.2,Negatif
paling penting danantara laen jogetin aja,most important and between laen jogetin aja,0.75,0.45,Positif
lah sibuk ngurusin scheming danantara paling,is busy managing scheming and between the most,0.4,0.3,Positif
indonesia minta bijak lang antara brics danantara proyek ebt,indonesia ask for wisdom lang between brics and between ebt project,0.0,0.0,Positif
utang triliun sritex danantara bayar kongkalikong model nih dana hak publik masuk sektor privat kaji bisnis jelas,"trillion sritex debt and between the co-payment of the NIH model of public entitlement funds into the private sector, the study of business is clear",0.27499999999999997,0.03333333333333334,Positif
depan investor asing pandu sjahrir bukabukaan soal danantara,in front of foreign investors guide sjahrir bukabuka about danantara,0.125,-0.125,Negatif
jadi danantara apbn dua,so and between apbn two,0.0,0.0,Positif
benar efisiensi anggar tuju bantu program prioritas perintah makan gizi gratis sisa investasi danantara apa enggak shick shack shock kalian,true fencing efficiency aims to help priority programs order free nutrition remaining investment and between what's not your shick shack shock,0.7250000000000001,0.375,Positif
wts wtb jual beli aplikasi premium garansi canva hbomax amazon prime loklok viu viu wetv bstation youku catchplay iqiyi viki lightroom crunchyroll apple music vision vidio capcut vsco youtube minta bekas danantara guru eminem sahur,wts wtb buy and sell premium applications warranty canva hbomax amazon prime locker viu viu wetv bstation youku catchplay iqiyi viki lightroom crunchyroll apple music vision vidio capcut vsco youtube ask for used and between eminem sahur teachers,0.0,0.0,Positif
lgipula knapa fokus kamu hny pdip masalah sekarang aja bukan si pdip mau kamu carok si banteng tidak selesai mbg danantara,lgipula knapa focus you hny pdip problem now just not the pdip want you to carok the bull is not finished mbg danantara,0.0,0.0,Positif
yg jd masalah narasi efisiensi apbn guna danantara pak,which is a matter of narrative efficiency apbn guna danantara sir,0.0,0.0,Positif
banyak cendekia kontra perintah sering ingat rapuh proyek gila macam danantara lebih hatihati jika intelektual teknokrat sekalipun sudah bicara,many counter-command scholars often remember fragile crazy projects of sorts and between them it is more prudent if even technocratic intellectuals have spoken,0.6,0.1,Positif
saat usaha kecil naik kelas danantara kasih peluang biar ekonomi makin maju,when small businesses go up in class and between giving opportunities to make the economy more advanced,0.5,0.21666666666666667,Positif
perata ekonomi bukan impi danantara bisa wujud,economic flatteners are not dreams and between them can be,0.2,0.2,Positif
geram justru bapak tempat danantara malah biang koruptor final occrp lho pak,"furious, even the father of the place and between is even the culprit of the corruption of the final occrp, you know sir",1.0,0.0,Positif
hatihati kalau ngomong sekarang dikitdikit danantara danantara badan tuju cari untung bukan badan selamat usaha pailit,practice if you speak now a little bit and between and between bodies aiming for profit not a safe entity for bankruptcy business,0.5,-0.21875,Negatif
danantara konsolidasi semua kuat ekonomi negara,and between the consolidation of all the country's strong economic,0.4666666666666667,0.31666666666666665,Positif
danantara jadi super investment vehicle kendara investasi sangat penting,and between being a super investment vehicle an investment vehicle is very important,0.8333333333333333,0.42666666666666664,Positif
aset danantara jadi kunci bisa cepat masuk danadana asing proyek lanjut,assets and between so the key can be quickly entered into foreign funds for further projects,0.53125,0.05208333333333333,Positif
danantara super holding rancang kelola investasi besar tuju dorong tumbuh ekonomi,and between super holding design large investment management to encourage economic growth,0.4317460317460317,0.2492063492063492,Positif
danantara mantap moga sukses aamiin,and between steady good luck aamiin,0.55,0.4333333333333333,Positif
danantara investasi sumber daya alam aset negara dalam proyekproyek lanjut,and between the investment of natural resources of state assets in further projects,0.45,0.05,Positif
bismillah danantara moga sukses,bismillah and between good luck,0.6000000000000001,0.7,Positif
negara sedang butuh tambah modal aset danantara mgkn,the country is in need of additional asset capital and between mgkn,0.0,0.0,Positif
tenang danantara modalin,calm and between modalin,0.75,0.30000000000000004,Positif
danantara moga bawa maju bangsa,and between let's take the nation forward,0.0,0.0,Positif
manfaat utama danantara,key and intermediate benefits,1.0,0.0,Positif
manfaat utama danantara,key and intermediate benefits,1.0,0.0,Positif
manfaat utama danantara,key and intermediate benefits,1.0,0.0,Positif
manfaat utama danantara,key and intermediate benefits,1.0,0.0,Positif
manfaat utama danantara,key and intermediate benefits,1.0,0.0,Positif
danantara mampu ikan sejahtera masyarakat,and between being able to fish the welfare of the community,0.625,0.5,Positif
masalah perijinan iya emang korup kan tau semua rumah komplek bangun daerah rawan trus mau mindahin semua bayar ganti untung duit mana danantara efisiensi ruwet kan nah kalo ruwet ngga usah pikir,"licensing problems, yes, they are corrupt, right? know that all complex houses are prone to developing areas, so everyone wants to pay for which money profit and between complicated efficiencies, right? Well, if it's complicated, don't think",0.6530612244897959,-0.14693877551020407,Negatif
yg kaya gin suruh ngurusin danantara tai ledig,those who are rich in gin tell them to take care of and between tai ledig,0.75,0.375,Positif
investasi kaya negara masa depan danantara indonesia ikut tren global alokasi dana infrastruktur makin kinclong wujud bangun lanjut,rich investment of future countries and between Indonesia follows the global trend of infrastructure fund allocation increasingly inclined in the form of further development,0.34375,0.09375,Positif
juga lama kasi tempat danantara basi ni orang emg ngrusak negara,also long time ago the place and between this stale people destroy the country,0.3,-0.25,Negatif
curiga untuk mulus jalan diri danantara banyak cacat proses lahir,suspicious to smooth the path of self and between many birth defects,0.5,0.45,Positif
investasi kaya negara masa depan danantara indonesia ikut tren global alokasi dana infrastruktur makin kinclong wujud bangun lanjut,rich investment of future countries and between Indonesia follows the global trend of infrastructure fund allocation increasingly inclined in the form of further development,0.34375,0.09375,Positif
duka janji nya bukan danantaratapi lain,the grief of his promise is not another danantaratapi,0.2,-0.8,Negatif
investasi kaya negara masa depan danantara indonesia ikut tren global alokasi dana infrastruktur makin kinclong wujud bangun lanjut,rich investment of future countries and between Indonesia follows the global trend of infrastructure fund allocation increasingly inclined in the form of further development,0.34375,0.09375,Positif
mana presiden orang banjir udah ananti provinsi arti udah tanggung jawab perintah pusat ngomongin danantara bisnis kedok presiden mana peduli,"where the president of the flooded people has changed the province, meaning that the responsibility of the central command is to talk and between the business of the guise of the president which cares",0.25,0.0,Positif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
danantara cepat tumbuh ekonomi nasional,and among the fast-growing national economies,0.0,0.0,Positif
genjot ekonomi indonesia danantara kita dukung badan baru untuk bangun masa depan lebih cerah,economic growth in Indonesia and between us support a new body to build a brighter future,0.25984848484848483,0.11212121212121212,Positif
danantara energi masa depan indonesia kita dukung upaya perintah bangun ekonomi lebih lanjut,and between the energy of the future of Indonesia we support the efforts of the command to build a further economy,0.3125,0.0,Positif
bangun ekonomi indonesia lebih kuat danantara kita dukung badan baru untuk bangun masa depan lebih cerah,build Indonesia's economy stronger and between us support new bodies to build a brighter future,0.2897727272727273,0.06818181818181818,Positif
kalau susah cari investor yah pakai danantara aja,"if it's difficult to find investors, just use and between",1.0,-0.5,Negatif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
danantara kunci maju ekonomi indonesia kita dukung upaya perintah bangun ekonomi lebih maju,and among the keys to the progress of the Indonesian economy we support the efforts of the command to build a more advanced economy,0.55,0.45,Positif
danantara cepat tumbuh ekonomi nasional,and among the fast-growing national economies,0.0,0.0,Positif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
danantara cepat tumbuh ekonomi nasional,and among the fast-growing national economies,0.0,0.0,Positif
sita aset buat modal danantara,confiscation of assets for capital and intermediaries,0.0,0.0,Positif
bni gw gapernah isi cuma buat bayar ukt hari hari prefer ovo spay better gausah kasih income danantara affiliated,bni gw gapernah fill only make pay ukt day day prefer ovo spay better gausah love income and between affiliated,0.7000000000000001,0.3333333333333333,Positif
anyway daya anagata nusantara aka penting dorong investasi produksi baja hijau direktur eksekutif iesr fabby tumiwa bisa produksi pt krakatau steel persero tbk rupa badan usaha,anyway anagata power of the archipelago aka important to encourage investment in green steel production iesr executive director fabby tumiwa can produce pt krakatau steel persero tbk look like a business entity,0.65,0.1,Positif
makan duit pajak enak kedok danantara si anjing,eat good tax money under the guise and between the dog,0.6000000000000001,0.7,Positif
bisa percaya danantara,can trust and between,0.0,0.0,Positif
yg affiliasi sama danantara sih,who are the same affiliates and between anyway,0.125,0.0,Positif
tuju pak logika baik sekali tanya si benar bukan soal hukum karena penasaran capresnya kalah sekaligus tunjuk akal sulit paham katakata danantara bukan usaha negara,"to go, sir, logic is very good, asking the right is not a matter of law because the candidate is curious to lose as well as showing reason, it is difficult to understand words and between is not a state business",0.8289285714285715,0.1489285714285714,Positif
gak yang mending jokowi punya empati hal ginian beliau kalo marah marah bukan tone deaf gue sakit hati banget pas danantara prabowo bilang indonesia gelap tolol,no mending jokowi has empathy for ginian things he is angry angry not tone deaf I'm really hurt right and between prabowo said Indonesia is dark stupid,0.6892857142857144,-0.24404761904761907,Negatif
dukung danantara cepat tumbuh ekonomi nasional,support and among the fast-growing national economy,0.0,0.0,Positif
danantara cepat tumbuh ekonomi nasional,and among the fast-growing national economies,0.0,0.0,Positif
iya kayak resmi danantara kemaren,yes like official and between yesterday,0.0,0.0,Positif
prabowo ajak presiden lama ormas agama jadi awas danantara,prabowo invites the old president of religious mass organizations to be aware and,0.2333333333333333,0.11666666666666665,Positif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
mungkin anggar pakai danantara duka mba kan janji tambang entah kalau doktoral si bahlul batal mungkin tambang nya batal,maybe fencing is used and between grief is the promise of mining or if the doctoral bahlul cancels maybe the mine cancels,0.2,-0.8,Negatif
sby tantang kelola danantara soal transparansi jawab ragu publik hindar konflik penting,sby challenges management and between questions about transparency and public hesitation to avoid important conflicts,0.5333333333333333,0.2,Positif
danantara dana segar untung oligarki the topics via,and between fresh funds profit oligarchy the topics via,0.5,0.3,Positif
dewan awas danantara,alert and intermediate councils,0.0,0.0,Positif
modal lewat danantara bukan bentuk pinjam investasi pak yah jd kalo jadi apa apa resiko investasi hal kalo modal lewat perban kalo apa punya resiko bayar utang serta bunga nyah,"late and intermediate capital is not a form of borrowing and investment, sir, if so what are the risks of investing, if it is through bandages, then what are the risks of paying debts and interest",0.6,-0.3,Negatif
kadang curiga aksi framing fake hero kayak gin tuju buat ngedanain danantara,sometimes suspect the action of framing fake heroes like gin go for ngedanain danantara,0.55,-0.2,Negatif
bisa2nya banding danantara wadah investasi tim sukses banding temasek lah awokawok aneh banget poka pikirrmu mirip kayak fufufafa,can be an appeal and between investment containers the successful team appeals themasek is awokawok really strange poka think you are like fufufafa,0.5499999999999999,0.35,Positif
beda jelas danantara versi singapura isi profesional manajemen investasi indo buat bagibagi jabat semenjak danantara sah ihsg anjlok buruk semenjak covid bri minus 20 bulan cokk,the difference is clear and between the Singapore version of the contents of the investment management professional indo to share the post since and between sah ihsg plummeted badly since covid bri minus 20 months cokk,0.3125,-0.14999999999999997,Negatif
hah mulai kerja terus dr 3 bln kemaren ngapain resmiin danantara siapa kalo gt,hah start working directly from 3 months ago what is official and between whom if gt,0.4,0.1,Positif
pak tom tenar pribadi muslim sangat percaya danantara pegang pak tom selamat tambah tua muka tetep cool,"mr. Tom, the Muslim personal popularity is very trusting and between holding Mr. Tom, congratulations and old face is still cool",0.36250000000000004,0.1625,Positif
nyimak jelas prof nya ttg danantara simpul pendek mau jd tukang renten tp duitna euweuh kadon ngandelkeun dongeng boga boga ieu tp abdi manusia positive vibe only yakin lah soal kan jago dongeng aya chance lah nipu batur,listen clearly prof about and between short knots want jd rentier tp wangna euweuh kadon ngandelkeun fairy tale boga boga ieu tp human servant positive vibe only sure is about jago fairy tale aya chance is nipu batur,0.5362794612794612,0.13787878787878788,Positif
himbara bakal rasa jumlah manfaat berkat hadir danantara,himbara will feel the number of benefits of blessings present and between,0.0,0.0,Positif
sdh sy kata danantara mirip groeifonds belanda sekarang manfaat besar bangsa bld nuduh tp paham dasar,sdh sy kata danantara akin to Dutch groeifonds now the great benefits of the bld nation nuduh tp basic understanding,0.4375,0.4,Positif
sini lihat bodoh mau ajar danantara dasar hukum buat uunya kalau dasar hukum ada arti sdh lalu proses mesti tinggal laksana awas tuju hasil target,here look stupid to teach and between the legal basis for the money if the legal basis has a meaning then the process must stay like being aware of the target results,0.4125,-0.037499999999999964,Negatif
keras duka tim sukses prabowogibran amat ekonomi kini kritik danantara jadi alat politik,the hard grief of the pre-wogibran success team is very economic now criticism and between being a political tool,0.22033333333333335,-0.10633333333333335,Negatif
danantara bayangbayang skandal blbi perhati ekonomipolitik arif mirdjaja nilai danantara jelas rupa sentral kapital potensi jadi safe heaven korupsi akan danantara jadi problem ekonomi baru indonesia bagaimana,and between the shadow of the blbi scandal pay attention to economipolitik arif mirdjaja values and between it is clear that the central form of capital has the potential to be a safe heaven corruption will and between it becomes a new economic problem in Indonesia how,0.4646464646464647,0.15606060606060604,Positif
danantara rupa fondasi baru mandiri ekonomi indonesia,and between the appearance of a new independent foundation of the Indonesian economy,0.2897727272727273,0.06818181818181818,Positif
wk sama bro gua saldo baru terima uang masa tiba tiba minus bni mobile padahal saldo akhir mutasi normal gk pakai transfer email cs bni gk dijawab2 jir bahaya kali uang pakai ni,wk sama bro gua new balance receive money when it arrives minus bni mobile whereas the final balance of the normal mutation gk use email transfer cs bni gk answered2 jir danger times this used money,0.5511363636363636,0.046590909090909086,Positif
danantara optimal kelola aset negara,and between optimal management of state assets,0.0,0.0,Positif
muncul danantara mungkin banyak netizen bingung soal holding kenapa pegang saham bisa gugat atas rugi usaha benar apa usaha holding,"appear and between them, many netizens may be confused about holding why holding shares can be sued for business losses right what is a holding business",0.5785714285714286,0.12857142857142856,Positif
danantara hadir bangun negeri,and between present development of the country,0.0,0.0,Positif
harus geram napi residivis koruptor jadi jabat danantara,must be furious that the corrupt recidivist prisoners become officials and,1.0,-0.5,Negatif
danantara indonesia instrumen bangun nasional kuat masa depan indonesia,and among indonesian instruments to build a strong national future of indonesian,0.42916666666666664,0.21666666666666665,Positif
malah danantara duluin,even danantara duluin,0.0,0.0,Positif
abis dah duit dihambur2in wkwkwkw gass pak ss jangan kasih sisa duit danantara,abis dah wang disambur2in wkwkwkw gass pak ss jangan memberikan waste uang danantara,0.0,-0.2,Negatif
buka website danantara koq gin,go to the website and between koq gin,0.0,0.0,Positif
pabrik tekstil tutup bangkrut bukan cuma sritex akibat ulah rejim lanjut tidak lindung industri negeri trus duit rakyat via danantara mau jadi bancak kalian target akhir kalian cuma milu,"textile mills are closed to bankruptcy, not just sritex due to the actions of the advanced regime not protecting the country's industry, so the people's money via danantara wants to become your target, your final target is only milu",0.5291666666666667,0.0625,Positif
wts wtb jual beli aplikasi premium garansi canva hbomax amazon prime loklok viu viu wetv bstation youku catchplay iqiyi viki lightroom crunchyroll apple music vision vidio capcut vsco youtube minta bekas danantara guru eminem sahur,wts wtb buy and sell premium applications warranty canva hbomax amazon prime locker viu viu wetv bstation youku catchplay iqiyi viki lightroom crunchyroll apple music vision vidio capcut vsco youtube ask for used and between eminem sahur teachers,0.0,0.0,Positif
danantara jadi indonesia lebih baik kelola uang,and between so Indonesia better manage money,0.5,0.5,Positif
selamat datang danantara oligarki makin jaya,welcome and between the more prosperous oligarchy,0.7,0.65,Positif
kepala pusing nya cenat cenutnya tbtb yang minta jelasin efesiensi sama danantara apa yaudah gue jawab inti negara makin gajelas aku pusing kak,head dizzy cenat cenutnya tbtb who asked for clarification of the same efficiency and between what already I answered the core of the country more and more clearly I was dizzy sis,0.3770833333333333,0.275,Positif
danantara instrumen bangun nasional,and among the national building instruments,0.0,0.0,Positif
badan2 baru bentuk danantara hanya balas jasa timses kampanye pilpres pragib bagi2 jabat apa gemoy kabinet tambah lemak di badan2 baru maksa orang berjasauppresiden mau jadi presiden bener apa cari cuan,new bodies form and between just payback for the services of the presidential election campaign timses pragib for the officials what gemoy cabinet add fat to the new bodies maksa people merit the president wants to be the president really what to look for cuan,0.30227272727272725,0.16818181818181818,Positif
danantara hadir bangun negeri,and between present development of the country,0.0,0.0,Positif
danantara awas ketat,and between strict precautions,0.0,0.0,Positif
danantara rupa fondasi baru mandiri ekonomi indonesia,and between the appearance of a new independent foundation of the Indonesian economy,0.2897727272727273,0.06818181818181818,Positif
usaha pailit kok malah dijadiin danantara wwkwkwk,bankruptcy business is actually become and between wwkwkwk,0.1,0.0,Positif
si kaya mabok ktnya butuh investor tpi butuh teknologi investor mksd kamu gmn lil mksd kamu akrg bs sombong punya modal tpi bingung bs klola,the rich mabok ktnya need investors tpi need technology mksd investors you gmn lil mksd you akrg bs arrogant have capital tpi confused bs klola,0.725,-0.012500000000000011,Negatif
ferry latuhihin pasar ragu danantara punya visimisi jelas,ferry trainihin market doubt and between having a clear vision,0.3833333333333333,0.10000000000000002,Positif
program danantara wujud nyata komitmen bangun negeri kita dukung wujud manfaat,programs and between the tangible manifestations of our state development commitment to support the form of benefits,0.0,0.0,Positif
saat sinergi program danantara buka peluang baru maju bangsa kita dukung penuh,when the synergy of the program and between open new opportunities to advance our nation fully support,0.4772727272727273,0.06818181818181818,Positif
program danantara bangun masa depan lebih inklusif daya kita sukses sama,programs and between building a more inclusive future we succeed together,0.3125,0.25,Positif
dukung adalah kunci hasil program danantara saat tindak cipta ubah nyata,support is the key to program results and between when the action is real change,0.46666666666666673,0.10000000000000002,Positif
program danantara hadir solusi perata bangun lanjut dukung wujud dampak,programs and among the solutions present further development leveling support the form of impact,0.25,0.0,Positif
danantara terima rp 325 t hasil efisiensi apbn proyeksi jadi katalisator tumbuh ekonomi indonesia global,and between receiving Rp 325 t the results of the projected efficiency apbn become a catalyst for the growth of the global Indonesian economy,0.0,0.0,Positif
danantara bentuk kuat ekonomi indonesia masa depan,and among the strong forms of the future Indonesian economy,0.42916666666666664,0.21666666666666665,Positif
kata biar akan perintah bersih jadi tingkat percaya si danantara gtuuu bundd,said that the order will be clean so the level of trust between the gtuuu bundd,0.7000000000000001,0.3666666666666667,Positif
danantara konsolidasi semua kuat ekonomi,and between the consolidation of all strong economic,0.4666666666666667,0.31666666666666665,Positif
danantara superholding rancang kelola investasi besar tuju dorong tumbuh ekonomi,and between superholding design a large investment management to encourage economic growth,0.3142857142857143,0.20714285714285713,Positif
danantara indonesia siap dunia bersamasama wujud indonesia lebih maju daya saing global,and between Indonesia ready for the world together with Indonesia's more advanced form of global competitiveness,0.4,0.275,Positif
danantara ikut tren dunia alokasi kaya negara kuat infrastruktur masa depan indonesia lebih gemilang,"and among the trends in the world of rich allocation of strong countries, Indonesia's future infrastructure is more brilliant",0.6216666666666667,0.4416666666666667,Positif
miskin semua libat lumayan buat modal danantara,poor all involved are quite good for capital and intermediaries,0.6000000000000001,0.14999999999999997,Positif
danantara kelola aset bumn tuju tingkat ekonomi nasional,and between managing bumn assets towards the national economic level,0.2,0.2,Positif
danantara kelola aset bumn tuju tingkat ekonomi nasional,and between managing bumn assets towards the national economic level,0.2,0.2,Positif
kepala2 daerah pusing apbd potong wowo buat danantara jadi bingung buat kembali modal kampanye duit ada,dizzy regional heads apbd cut wowo for and between being confused to return the money campaign capital there,0.7,-0.4,Negatif
berat banget nnti abah bersihbersih 0 kaya negara kuras danantara,very heavy nnti abah Bersihbersih 0 kaya negara kuras danantara,0.65,-0.26,Negatif
danantara jd bias orientasi peran komersial pso kalo pso selamat entitas kamu bikin superholding cukup ditakeover national asset management under pt ppa lakamu kasih pmn buat bentuk bumn baru jangan semua2 danantara gin kabur investor,and between jd commercial role orientation bias pso if pso survived your entity made superholding enough to be takenover national asset management under pt ppa lakamu love pmn for a new form of bumn not all and between gin blurred investors,0.38863636363636367,0.1590909090909091,Positif
fahri hamzah danantara bangkit raksasa tidur bumn indonesia,fahri hamzah danantara rise up sleeping giant bumn indonesia,1.0,0.0,Positif
danantara indonesia tawar solusi baru tingkat dapat negara tarik investor global cepat tumbuh ekonomi kuat posisi indonesia pasar global,"and between Indonesia bargaining for new solutions, the level can attract global investors, the fast-growing economy is strong, the position of Indonesia is global market",0.29696969696969694,0.1424242424242424,Positif
pmilik baruny danantara,pmilik baruny danantara,0.0,0.0,Positif
sol korupsi sekarang udah gagah2an jd danantara jd kasus bedar abad jk lihat mentalitas jabat tidak ubah duka hingga sekarang kalau cuma geram wamen geram untuk komit janji sumpah nanti duka hanya omon2,sol corruption now already gallant and between jd jd case bedar century jk see the mentality of the shaking does not change the grief until now if only furious wamen furious to commit vows later grief only omon2,0.48,-0.32,Negatif
eks dewan pakar prabowogibran kritik danantara entitas bisnis entitas politik,ex prabowogibran expert council criticism and between business entities political entities,0.1,0.0,Positif
danantara jadi inovasi kelola aset negara lebih produktif daya saing optimal ekonomi nasional,and between being an innovation to manage state assets more productively the optimal competitiveness of the national economy,0.5,0.5,Positif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
pesan gue harap sampai baca bahwa masalah danantara jauh lebih pelik potensi seleweng dana bahkan kalaupun tata kelola danantara institusi bagus paksa deficit spending perintah cosplay jadi manajer investasi jelek,message I hope to read that the problems and between are much more complicated the potential for misappropriation of funds even if good governance and between good institutions force deficit spending cosplay orders to be a bad investment manager,0.7277777777777779,0.11666666666666668,Positif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
sama danantara bangun ntb maju,the same and between build ntb forward,0.125,0.0,Positif
sumber daya alam hingga cerdas buat danantara siap dorong indonesia jadi pusat investasi global,natural resources to make it smart and between being ready to push Indonesia to become a global investment center,0.3285714285714286,0.08285714285714285,Positif
danantara dahlan iskan pikir langkah strategi besar buat indonesia gantung asing modal 150 t jadi 1000 t kelola uang negara lebih transparan meminimalisir korupsi optimis langit indonesia,and between dahlan iskan think of a big strategic step for Indonesia to suspend foreign capital 150 t to 1000 t manage state money more transparently minimize corruption optimistic sky Indonesia,0.24166666666666667,0.125,Positif
danantara cmn punya aset jalan pabrik pakai duit cash puyeng ada danantara,and between CMNs have factory road assets using PUYENG cash there are and between,0.0,0.0,Positif
danantara kelola prinsip transparansi produktivitas tinggi dukung investasi bangun,and between managing the principle of high productivity transparency to support building investment,0.5399999999999999,0.16,Positif
danantara potensi indonesia optimal saat investasi cerdas negeri lebih maju,and between Indonesia's optimal potential when smart investment in the country is more advanced,0.6857142857142857,0.2785714285714286,Positif
danantara nerima duit apbn mas,and between nerima wang apbn mas,0.0,0.0,Positif
wkwwkkkwkwkkw danantara real cuma 10 90 nya bosok ngelawak nie org,wkwwkkkwkwkkw and between real is only 10 90 bosok ngelawak nie org,1.0,0.0,Positif
kalo seret bisa main lah danantara hahahhaha,"if you drag, you can play and between hahahhaha",0.07083333333333333,-0.1,Negatif
danantara bukan sekadar dana investasi adalah langkah strategis maju ekonomi indonesia,and between is not just an investment fund is a strategic step forward for the Indonesian economy,0.0,0.0,Positif
masa depan investasi indonesia makin cerah danantara hadir kelola aset nasional cerdas lanjut,the future of Indonesian investment is getting brighter and between the presence of advanced smart national asset management,0.45595238095238094,0.20476190476190478,Positif
tulis lanjut danantara beberapa konsep tidak muat kolom kompas riskadjusted return apa comparable assets etc ide besar kurang lebih rangkum sini,write further and between several concepts do not fit the compass column riskadjusted return what comparable assets etc big idea more or less summarize here,0.2611111111111111,0.022222222222222223,Positif
saya pikir itu soal investasi butuh dana besar buat konsorsium kalau kamu sunti dengan skema pmn dana efisiensi sunti danantara yakin untuk ikn lihat,i think it's a matter of investment needing big funds for the consortium if you are sunti with the sunti efficiency fund pmn scheme and between being sure to see,0.4944444444444444,0.25,Positif
ekonom ugm sorot kelola danantara,ugm economists highlight governance and intermediary,0.0,0.0,Positif
bukan supporter perintah baca awas lihat bagai langkah mungkin baik lihat ramenya danantara kemarin,not a supporter of the read order watch out see how the steps might be good see the ramen andantara yesterday,0.6000000000000001,0.7,Positif
danantara percaya integritas kompetensi justru euforia puji simpatisan jabat telah pesona narasi story telling sarat kontroversi,danantara believes the integrity of competence is precisely the euphoria praising the sympathizers of the shakeup has been the charm of the narrative of story telling full of controversy,0.675,0.375,Positif
itu danantara,that and between,0.0,0.0,Positif
betul memang mas pras awam soal hukum udah jelas bpi danantara kelola usaha bumn bpi danantara biaya apbn kalau cermat masuk semua pasal2 mas pras istilah badan gk masalah apa beda bumn kan badan usaha juga toh,it's true that mas pras lay about the law is clear bpi and between business management bumn bpi and between costs apbn if you carefully enter all the articles mas pras terms of the body gk what are the different problems bumn is also a business entity anyway,0.6583333333333333,0.0875,Positif
nina kalo jdi nina wni resah sama danantara ktanya investasi psti bkal bilang pak prabowo ngga bilang investasi didik rakyat indonesia pak prabowo ngga bilang investasi sehat rakyat indonesia ngga engga kan,nina if jdi nina wni fret the same and between us ktanya investment psti bkal said Mr. prabowo did not say investment of Indonesian people's education Mr. prabowo did not say healthy investment of Indonesian people did not,0.3125,0.25,Positif
jelas bagus masuk akal profesor ferry latuhihin danantara publik wajib ngerti,clearly good makes sense professor ferry trainuhihin and between the public is obliged to understand,0.33333333333333337,0.35,Positif
danantara energi baru indonesia kuat daulat bangsa,and between Indonesia's new energy strong national sovereignty,0.5939393939393939,0.2848484848484848,Positif
presiden prabowo ajak presiden lama ormas agama jadi awas danantara,president prabowo invites the old president of religious mass organizations to be aware and,0.2333333333333333,0.11666666666666665,Positif
